Names,Prices
"[None, 'Foothills - Creamery Whipped Butter, 250 Gram', 'Open product description']",['$4.49']
"[None, 'Value Priced - Coffee - Medium Roast, 920 Gram', 'Open product description']",['$7.49']
"[None, 'Western Family - Rainbow Four Cheese Tortellini, 350 Gram', 'Open product description']",['$4.49']
"[None, ""Ben & Jerry's - Chocolate Chip Cookie Dough Ice Cream, 500 Millilitre"", 'Open product description']",['$5.99']
"[None, 'Western Family - Dinnerware Combination Pack, 51 Each', 'Open product description']",['$6.49']
"[None, 'Western Family - Chicken, Bacon & Caramelized Onion Flatbread, 373 Gram', 'Open product description']",['$4.69']
"[None, 'Glaceau - Smart Water, 1 Litre', 'Open product description']",['$3.39']
"[None, 'Adams - Creamy Unsalted Peanut Butter, 500 Gram', 'Open product description']",['$4.99']
"[None, 'Coca Cola - Coke Zero, 500 Millilitre', 'Open product description']",['$1.99']
"[None, 'Western Family - Thin Crust Pizza - Spinach & Cheese, 390 Gram', 'Open product description']",['$3.69']
"[None, 'Liberte - Greek Yogurt Plain 0% Lactose Free, 750 Gram', 'Open product description']",['$4.99']
"[None, 'Western Family - Sliced Water Chestnuts, 227 Millilitre', 'Open product description']",['$1.59']
"[None, 'Western Family - Potato Chips -Ripple, 180 Gram', 'Open product description']",['$2.59']
"[None, ""Eve's Crackers - Chili Pepper & Pumpkin Seed, 108 Gram"", 'Open product description']",['$7.49']
"[None, 'Fresh Is Best - Taco Shells Tri-Flavour, 12 Each', 'Open product description']",['$4.99']
"[None, 'Simply - Peach Juice, 1.54 Litre', 'Open product description']",['$3.99']
"[None, 'Better Than Bouillon - Chicken Base, 227 Gram', 'Open product description']",['$6.99']
"[None, 'Simply - Simply Lemonade, 1.54 Litre', 'Open product description']",['$3.99']
"[None, 'Meat & Cheese - Combo Platter Tray - Small Serves 10-14, 1 Each', 'Open product description']",['$38.99']
"[None, ""Grimm's - Polish Sausage, 375 Gram"", 'Open product description']",['$8.99']
"[None, 'Western Family - Dill Pickle Chip Dip, 225 Gram', 'Open product description']",['$2.99']
"[None, ""Campbell's - Soup - Homestyle Chicken Noodle, 284 Millilitre"", 'Open product description']",['$2.39']
"[None, 'Nabob - Espresso Ground Coffee, 300 Gram', 'Open product description']",['$5.99']
"[None, 'Western Family - Lasagna Noodles, 500 Gram', 'Open product description']",['$3.69']
"[None, ""Kellogg's - Eggo Blueberry Waffles, 8 Each"", 'Open product description']",['$3.99']
"[None, 'Finish - Powerball Quantum Max Shine & Protect - Lemon, 64 Each', 'Open product description']",['$19.99']
"[None, 'Blue Label - Bleach Concentrated, 1.89 Litre', 'Open product description']",['$3.49']
"[None, 'Tic Tac - Mints - Fruit Adventure, 29 Gram', 'Open product description']",['$1.79']
"[None, 'Arm & Hammer - Multi-Cat Clumping Litter, Fresh Scent, 6.4 Kilogram', 'Open product description']",['$7.49']
"[None, 'Western Family - Alkaline Batteries - AA, 24 Each', 'Open product description']",['$17.99']
"[None, 'Minute Maid - Fruit Punch, 295 Millilitre', 'Open product description']",['$1.79']
"[None, 'Ziploc - Freezer Bags - Medium, 19 Each', 'Open product description']",['$4.49']
"[None, 'Western Family - Linguine, Fresh, 350 Gram', 'Open product description']",['$4.99']
"[None, 'Drano - Max Gel Clog Remover, 900 Millilitre', 'Open product description']",['$4.99']
"[None, 'Tilda - Pure Basmati Rice, 4.54 Kilogram', 'Open product description']",['$14.99']
"[None, 'Dole - Pineapple Slices, 398 Millilitre', 'Open product description']",['$2.19']
"[None, 'Cheez It - Crunch Crackers Zesty Cheddar Ranch, 191 Gram', 'Open product description']",['$3.99']
"[None, 'Armstrong - Natural Cheese Sticks - Marble, 210 Gram', 'Open product description']",['$6.09']
"[None, 'Mr. Noodles - Chinese Style Noodles Fresh Pack, 300 Gram', 'Open product description']",['$2.39']
"[None, 'Schar - Gluten Free Multigrain Bread, 400 Gram', 'Open product description']",['$7.99']
"[None, 'Dr. Oetker - Ristorante Pizza-Speciale, 330 Gram', 'Open product description']",['$4.99']
"[None, 'Chosen Foods - Avocado Oil Spray, 134 Gram', 'Open product description']",['$5.99']
"[None, 'Western Family - Peach Slices in Water - No Sugar Added, 398 Millilitre', 'Open product description']",['$2.79']
"[None, ""Eve's Crackers - Black Sesame, 108 Gram"", 'Open product description']",['$7.49']
"[None, 'Minute Maid - Lemonade, 295 Millilitre', 'Open product description']",['$1.99']
"[None, 'Nestle - Aero Milk Chocolate Bubble Bar, 42 Gram', 'Open product description']",['$1.59']
"[None, 'Red Bull - Energy Drink Sugar Free, 355 Millilitre', 'Open product description']",['$3.99']
"[None, 'International Delight - Coffee Whitener - Fat Free French Vanilla, 473 Millilitre', 'Open product description']",['$3.65']
"[None, 'Western Family - Alkaline Batteries - AAA, 8 Each', 'Open product description']",['$8.99']
"[None, 'Ensure - High Protein Meal Replacement Chocolate, 6 Each', 'Open product description']",['$8.99']
"[None, 'Nature Valley - Sweet & Salty Dark Chocolate, 525 Gram', 'Open product description']",['$4.99']
"[None, 'Pepperidge Farm - Goldfish Flavour Blasted Xtreme Cheddar, 180 Gram', 'Open product description']",['$3.69']
"[None, 'Dr. Oetker - Ristorante Pizza- Quattro Formaggi, 340 Gram', 'Open product description']",['$4.99']
"[None, 'Western Family - Cream Cheese Brick - Light, 250 Gram', 'Open product description']",['$3.29']
"[None, 'Western Family - Potato Chips- Barbecue, 180 Gram', 'Open product description']",['$2.59']
"[None, 'Glad - Easy Tie Garbage Bags - Extra Large, 20 Each', 'Open product description']",['$10.99']
"[None, 'Liberte - Greek Yogourt - Vanilla 0% M.F., 750 Gram', 'Open product description']",['$4.99']
"[None, 'Kinder - Bueno Chocolate Bar, 43 Gram', 'Open product description']",['$2.00']
"[None, 'Stash - Herbal Tea - Peppermint  Tea, 20 Each', 'Open product description']",['$5.29']
"[None, 'Doritos - Sweet Chili Heat Tortilla Chips, 235 Gram', 'Open product description']",['$4.29']
"[None, 'Western Family - Skin On Crispy Fries, 650 Gram', 'Open product description']",['$2.69']
"[None, 'Western Family - Tomato Paste - No Salt Added, 156 Millilitre', 'Open product description']",['$0.89']
"[None, 'Nabob - Bold Full City Dark Ground Coffee, 300 Gram', 'Open product description']",['$5.99']
"[None, ""Amy's - Burrito Cheddar Cheese, 170 Gram"", 'Open product description']",['$3.99']
"[None, 'Schneiders - Spicy Sicilian Sausages, 375 Gram', 'Open product description']",['$5.49']
"[None, 'Lindt - Lindor Milk Chocolate - Stick, 38 Gram', 'Open product description']",['$1.99']
"[None, 'CAMPBELLS - Concentrated Chicken Broth, 250 Millilitre', 'Open product description']",['$3.59']
"[None, 'Maple Leaf - Natural Sliced Chicken Breast, 250 Gram', 'Open product description']",['$4.99']
"[None, 'Glad - ForceFlex Black Garbage Bags - Large, 24 Each', 'Open product description']",['$10.99']
"[None, 'Pine-Sol - Multi-Surface Cleaner Original, 1.41 Litre', 'Open product description']",['$3.99']
"[None, ""Fleischmann's - Quick Rise Instant Yeast, 113 Gram"", 'Open product description']",['$6.99']
"[None, 'Nestea - Cool Iced Tea, 500 Millilitre', 'Open product description']",['$1.99']
"[None, 'Western Family - Deep Dish Pie Shells 9"", 380 Gram', 'Open product description']",['$4.19']
"[None, 'Western Family - Butternut Squash Agnolotti, Fresh, 300 Gram', 'Open product description']",['$4.49']
"[None, 'Delissio - Singles Pepperoni Pizza, 366 Gram', 'Open product description']",['$3.99']
"[None, 'Snickers - Chocolate Bar, 52 Gram', 'Open product description']",['$1.59']
"[None, 'Kraft Philadelphia - Spreadable Cream Cheese Light - Herb & Garlic, 227 Gram', 'Open product description']",['$4.79']
"[None, 'Western Family - Rice Medium Grain - White, 1.81 Kilogram', 'Open product description']",['$5.88']
"[None, ""O'Tasty - Vegetable & Chicken Dumplings, 567 Gram"", 'Open product description']",['$7.99']
"[None, 'Western Family - Happy Hour Diet Tonic Water, 12 Each', 'Open product description']",['$4.29']
"[None, 'Starbucks - Coffee K-Cups Decaf House Blend, 10 Each', 'Open product description']",['$9.99']
"[None, 'Western Family - Quick Cooking Oats, 1 Kilogram', 'Open product description']",['$3.79']
"[None, ""Buckley's - Complete Cough Cold & Flu, 250 Millilitre"", 'Open product description']",['$13.49']
"[None, 'Knorr - Au Jus Gravy Mix, 26 Gram', 'Open product description']",['$2.39']
"[None, 'VH - Sauces - Japanese Teriyaki Stir Fry Sauce, 355 Millilitre', 'Open product description']",['$3.69']
"[None, 'Western Family - Blueberry Waffles, 8 Each', 'Open product description']",['$2.69']
"[None, 'Mars - Chocolate Bars, 4 Each', 'Open product description']",['$3.99']
"[None, 'Save-On-Foods - Fruit Basket - Traditional, 1 Each', 'Open product description']",['$29.99']
"[None, 'Finish - PowerBall Quantum Max Capsules - Fresh Scent, 80 Each', 'Open product description']",['$24.99']
"[None, ""Foley's - Pure Dark Chocolate Chips, 100 Gram"", 'Open product description']",['$0.99/100g']
"[None, ""Lily's - Baking Chips - Dark Chocolate Style, 255 Gram"", 'Open product description']",['$9.99']
"[None, 'Western Family - Triple Antibiotic Ointment, 30 Gram', 'Open product description']",['$9.49']
"[None, 'Arm & Hammer - Baking Soda, 500 Gram', 'Open product description']",['$2.19']
"[None, 'Harvest - Summer Sausage, 375 Gram', 'Open product description']",['$7.49']
"[None, ""Foley's - Pure Dark Chocolate Chips Large, 100 Gram"", 'Open product description']",['$0.99/100g']
"[None, 'Western Family - Peach Slices in  Grape Juice, 398 Millilitre', 'Open product description']",['$2.79']
"[None, 'Catelli - Smart Spaghetti Pasta, 375 Gram', 'Open product description']",['$3.49']
"[None, 'Que Pasa - Tortilla Red Corn Chips, 300 Gram', 'Open product description']",['$4.99']
"[None, ""Mitchell's Soup Co - The Fog Pea Soup, 375 Gram"", 'Open product description']",['$9.99']
"[None, 'Tim Hortons - Tim Hortons Decaf Single Serve, 12 Each', 'Open product description']",['$9.99']
"[None, 'Western Family - Exquisita Medium Salsa, 430 Millilitre', 'Open product description']",['$3.29']
"[None, 'Ferrero - Rocher Tripack, 37.5 Gram', 'Open product description']",['$1.99']
"[None, 'Cold-FX - Natural Non Drowsy 200mg, 60 Each', 'Open product description']",['$24.99']
"[None, 'Hershey - Reese Peanut Butter Cup, 4 Each', 'Open product description']",['$3.99']
"[None, 'Jamieson - Chewable Vitamin C 500mg Tablets, 120 Each', 'Open product description']",['$9.34']
"[None, 'Knorr - Hollandaise Sauce Mix, 26 Gram', 'Open product description']",['$2.39']
"[None, 'Western Family - Dental Floss-Picks - Mint Flavour, 90 Each', 'Open product description']",['$2.99']
"[None, 'Blue Diamond - Almond Breeze - Unsweetened Original w/ Vitamins, 946 Millilitre', 'Open product description']",['$3.49']
"[None, 'Liberte - Mediterranee Yogurt Lemon 9% M.F., 500 Gram', 'Open product description']",['$5.39']
"[None, 'Purina - Cat Chow Complete Dry Cat Food Advanced Nutrition, 2 Kilogram', 'Open product description']",['$8.49']
"[None, 'Nabob - 100% Colombian Summit Ground Coffee, 300 Gram', 'Open product description']",['$5.99']
"[None, ""Campbell's - Beef Broth - No Salt Added, 900 Millilitre"", 'Open product description']",['$3.59']
"[None, 'Jamieson - Chewable Vitamin D 1000mg 25mcg, 100 Each', 'Open product description']",['$8.07']
"[None, 'Friskies - Cat Food - Tasty Treasures with Cheese, 12 Each', 'Open product description']",['$8.99']
"[None, 'Tim Hortons - Coffee K-Cups French Vanilla, 12 Each', 'Open product description']",['$9.99']
"[None, 'Whiskas - Cat Food - Seafood, 454 Gram', 'Open product description']",['$7.49']
"[None, 'Oxo - Chicken In A Mug, 225 Gram', 'Open product description']",['$3.99']
"[None, 'Town House - Crackers - FlipSides Original, 260 Gram', 'Open product description']",['$3.99']
"[None, ""Earth's Own - Organic Naked Oat Beverage, 1.75 Litre"", 'Open product description']",['$3.99']
"[None, 'Western Family - Fresh Mint, 20 Gram', 'Open product description']",['$2.49']
"[None, 'Iams - Proactive Health Cat Food Healthy Adult Original, 1.59 Kilogram', 'Open product description']",['$9.99']
"[None, 'Minute Maid - Pink Lemonade, 295 Millilitre', 'Open product description']",['$1.99']
"[None, 'Hartz - Dog Pads Home Protection, 3 Each', 'Open product description']",['$25.99']
"[None, 'Western Family - Mozzarella Cheese Slices, 240 Gram', 'Open product description']",['$3.69']
"[None, 'Magnum - Double Caramel Ice Cream Bars, 3 Each', 'Open product description']",['$5.99']
"[None, 'Nestle - Smarties Chocolate Candy, 100 Gram', 'Open product description']",['$1.69/100g']
"[None, 'Doritos - Favourites Mix Snacks, 12 Each', 'Open product description']",['$5.49']
"[None, 'Fresca - Sparkling Soda Sugar Free - Mini Cans, 6 Each', 'Open product description']",['$3.99']
"[None, 'Raisins - Golden, California, 100 Gram', 'Open product description']",['$0.99/100g']
"[None, 'Knorr Sidekicks - Butter & Herb Pasta, 136 Gram', 'Open product description']",['$1.99']
"[None, 'Western Family - Tomato Ketchup, 1 Litre', 'Open product description']",['$3.29']
"[None, 'Dutch Crunch - Kettle Cooked Potato Chips- Black Pepper & Vinegar, 200 Gram', 'Open product description']",['$4.39']
"[None, 'Iams - Proactive Health Kitten Nutrition, 1.59 Kilogram', 'Open product description']",['$9.99']
"[None, 'Nabob - Breakfast Blend Ground Coffee, 300 Gram', 'Open product description']",['$5.99']
"[None, 'Nicorette - Nicotine Polacrilex Gum 2mg - Ultra Fresh Mint, 210 Each', 'Open product description']",['$62.99']
"[None, 'Western Family - Potato Chips- Salt & Vinegar, 180 Gram', 'Open product description']",['$2.59']
"[None, 'Western Family - All Purpose Flour, White, 2.5 Kilogram', 'Open product description']",['$5.59']
"[None, 'Snack Platter - Meat & Cheese - Large  Serves 24-34, 1 Each', 'Open product description']",['$74.99']
"[None, 'Western Family - Medium Cheddar Cheese, 400 Gram', 'Open product description']",['$7.59']
"[None, 'Western Family - Single Slices - Cheddar Style Process Cheese Product, 400 Gram', 'Open product description']",['$3.69']
"[None, ""Kellogg's - Nutri Grain Bars - Mixed Berry, 8 Each"", 'Open product description']",['$3.79']
"[None, 'Smart Sweets - Sour Blast Buddies, 50 Gram', 'Open product description']",['$4.29']
"[None, ""Annie's - Rice Pasta Shells & White Cheddar, 170 Gram"", 'Open product description']",['$3.69']
"[None, 'Western Family - Pepperoni, Mushroom & Bacon Flatbread, 370 Gram', 'Open product description']",['$4.69']
"[None, 'Corn Nuts - Crunchy Toasted Corn Original, Bulk, 100 Gram', 'Open product description']",['$0.99/100g']
"[None, 'General Mills - Multi Grain Cheerios Cereal, 342 Gram', 'Open product description']",['$5.79']
"[None, 'Harvest - Salami, 375 Gram', 'Open product description']",['$7.49']
"[None, 'Western Family - Juice - Orange 50 Vitamin Enhanced, 1.54 Litre', 'Open product description']",['$3.29']
"[None, 'Oasis - Health Break Juice Blend  - Berry and Pomegranate, 1.75 Litre', 'Open product description']",['$3.49']
"[None, 'Purina One - Purina ONE True Instinct Wet Dog Food, Variety Pack, 368 Gram', 'Open product description']",['$10.99']
"[None, ""Fleischmann's - Quick Rise Instant Yeast, 3 Each"", 'Open product description']",['$2.89']
"[None, 'Vega - One All-In-One Nutritional Shake - Mocha, 836 Gram', 'Open product description']",['$54.99']
"[None, 'High Liner - Signature Cuts Haddock- Crispy Breaded Fillets, 425 Gram', 'Open product description']",['$9.99']
"[None, 'Schweppes - Club Soda Low Sodium, 6 Each', 'Open product description']",['$4.29']
"[None, 'Kraft Philadelphia - Spreadable Cream Cheese - Smoked Salmon, 227 Gram', 'Open product description']",['$4.79']
"[None, ""Smucker's - Marmalade - Pure Orange, 500 Millilitre"", 'Open product description']",['$5.99']
"[None, 'Tofutti - Milk Free Sour Cream, 340 Gram', 'Open product description']",['$3.99']
"[None, 'Robin Hood - Unbleached Flour, 2.5 Kilogram', 'Open product description']",['$5.99']
"[None, 'San Pellegrino - Clementina Sparkling Clemintine, 6 Each', 'Open product description']",['$5.99']
"[None, ""Campbell's - Chunky Homestyle Chilli, 425 Gram"", 'Open product description']",['$4.19']
"[None, 'Leclerc - Celebration Butter Cookies Caramel Truffle, 240 Gram', 'Open product description']",['$3.99']
"[None, 'Miss Vickies - Kettle Cooked Potato Chips - Sweet Southern BBQ, 200 Gram', 'Open product description']",['$3.99']
"[None, 'Dutch Crunch - Potato Chips - Kettle Cooked Jalapeno & Cheddar, 525 Gram', 'Open product description']",['$5.99']
